NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
15413,경기도 평택시 세교동,558,558,0,우성꿈그린,84.97,202607,4,"21,500",-,5,개인,개인,1995,세교3로 5,-,중개거래,경기 평택시,-
15414,경기도 평택시 세교동,557,557,0,부영2,84.9842,202607,4,"24,000",-,13,개인,개인,2000,세교공원로 33,-,중개거래,경기 평택시,-
15415,경기도 평택시 세교동,597,597,0,힐스테이트 평택2차,84.87,202607,4,"38,000",-,20,개인,개인,2018,세교6로 45,-,중개거래,경기 평택시,-
15416,경기도 평택시 세교동,573,573,0,힐스테이트 평택 1차,84.87,202607,4,"37,500",-,11,개인,개인,2018,세교6로 46,-,중개거래,경기 평택시,-
15417,경상남도 창원시 성산구 상남동,63,63,0,대우,42.17,202607,4,"42,400",-,3,개인,개인,1989,상남로 48,-,중개거래,경남 창원시 성산구,-
15418,경상남도 창원시 성산구 상남동,Jan-45,45,1,성원,84.91,202607,4,"36,100",-,11,개인,개인,1994,원이대로 774,-,중개거래,경남 창원시 성산구,-
15419,경상남도 창원시 성산구 상남동,Jan-45,45,1,성원,84.91,202607,4,"35,700",-,21,개인,개인,1994,원이대로 774,-,중개거래,경남 창원시 성산구,-
15420,경상남도 창원시 성산구 상남동,Jan-45,45,1,성원,84.92,202607,4,"40,800",-,10,개인,개인,1994,원이대로 774,-,중개거래,경남 창원시 성산구,-
15421,경상남도 창원시 성산구 상남동,Jan-45,45,1,성원,84.91,202607,4,"35,500",-,3,개인,개인,1994,원이대로 774,-,중개거래,경남 창원시 성산구,-
15422,경상남도 양산시 물금읍 가촌리,1277-2,1277,2,양산물금대방노블랜드5차에듀카운티,59.9423,202607,4,"30,000",-,6,개인,개인,2016,새실로 115,-,중개거래,경남 양산시,-
15423,경상남도 양산시 물금읍 가촌리,1271-1,1271,1,양우내안애2차아파트,84.8594,202607,4,"36,000",-,22,개인,개인,2016,물금로 160,-,중개거래,경남 양산시,-
15424,경상남도 양산시 물금읍 가촌리,1274-1,1274,1,이지더원2차,84.8509,202607,4,"41,500",-,16,개인,개인,2017,물금로 75,-,중개거래,경남 양산시,-
15425,경상남도 양산시 물금읍 가촌리,1274-1,1274,1,이지더원2차,75.7475,202607,4,"37,200",-,13,개인,개인,2017,물금로 75,-,중개거래,경남 양산시,-
15426,경상남도 양산시 물금읍 가촌리,1274-1,1274,1,이지더원2차,84.8509,202607,4,"42,000",-,15,개인,개인,2017,물금로 75,-,중개거래,경남 양산시,-
15427,경상남도 양산시 물금읍 가촌리,1273-1,1273,1,양산대방노블랜드7차메가시티,59.9914,202607,4,"35,000",-,7,개인,개인,2017,새실로 11,-,중개거래,경남 양산시,-
15428,경기도 평택시 동삭동,가-,0,0,평택지제역자이,97.9935,202607,4,"82,000",-,21,개인,개인,2023,지제동삭3로 11,-,중개거래,경기 평택시,-
15429,경상남도 양산시 물금읍 가촌리,1323,1323,0,양산코오롱하늘채,70.0348,202607,4,"25,250",104동,22,개인,개인,2020,가촌서로 45,-,중개거래,경남 양산시,26.07.08
15430,경기도 평택시 동삭동,388-13,388,13,더샵지제역센트럴파크2BL,74.9929,202607,4,"46,000",-,11,개인,개인,2020,지제동삭2로 177,-,중개거래,경기 평택시,-
15431,경기도 평택시 동삭동,388-13,388,13,더샵지제역센트럴파크2BL,74.9744,202607,4,"50,500",-,23,개인,개인,2020,지제동삭2로 177,-,중개거래,경기 평택시,-
15432,경기도 평택시 동삭동,219-9,219,9,더샵지제역센트럴파크1BL,59.6236,202607,4,"37,700",-,10,개인,개인,2020,지제동삭1로 163,-,중개거래,경기 평택시,-
15433,경기도 평택시 동삭동,852,852,0,평택센트럴자이3단지,72.6417,202607,4,"36,500",-,3,개인,개인,2019,상서재로 55,-,중개거래,경기 평택시,-
15434,경기도 평택시 동삭동,855,855,0,평택센트럴자이 5단지,72.6417,202607,4,"38,000",-,16,개인,개인,2018,상서재로 80,-,중개거래,경기 평택시,-
15435,경상남도 창원시 성산구 사파동,93,93,0,동성,84.71,202607,4,"26,500",-,6,개인,개인,1992,창이대로 737,-,중개거래,경남 창원시 성산구,-
15436,경상남도 창원시 성산구 사파동,148,148,0,무궁화,51.57,202607,4,"32,500",-,5,개인,개인,1988,동산로 148,-,중개거래,경남 창원시 성산구,-
15437,경상남도 양산시 물금읍 가촌리,1324,1324,0,양산물금한신더휴아파트,77.8399,202607,4,"27,100",-,3,개인,개인,2020,가촌서로 11,-,중개거래,경남 양산시,-
15438,경상남도 창원시 성산구 가음동,16,16,0,창원더샵센트럴파크2단지,84.8074,202607,4,"73,800",-,8,개인,개인,2017,원이대로863번길 19,-,중개거래,경남 창원시 성산구,-
15439,경상남도 창원시 성산구 가음동,16,16,0,창원더샵센트럴파크2단지,59.7504,202607,4,"60,000",-,21,개인,개인,2017,원이대로863번길 19,-,중개거래,경남 창원시 성산구,-
15440,경상남도 창원시 성산구 가음동,16,16,0,창원더샵센트럴파크2단지,84.8074,202607,4,"75,000",-,16,개인,개인,2017,원이대로863번길 19,-,중개거래,경남 창원시 성산구,-
15441,경상남도 창원시 성산구 가음동,13,13,0,창원가음한화꿈에그린,84.9763,202607,4,"75,000",-,23,개인,개인,2017,원이대로878번길 9,-,중개거래,경남 창원시 성산구,-
15442,경상남도 창원시 성산구 가음동,14,14,0,창원자이시그니처,84.9742,202607,4,"96,000",-,2,개인,개인,2025,원이대로878번길 10,-,중개거래,경남 창원시 성산구,-
15443,경상남도 창원시 성산구 가음동,14,14,0,창원자이시그니처,75.6306,202607,4,"87,000",-,3,개인,개인,2025,원이대로878번길 10,-,중개거래,경남 창원시 성산구,-
15444,경기도 평택시 신장동,208-21,208,21,미래타운,70.45,202607,4,"13,500",-,4,개인,개인,2015,탄현로 333-35,-,중개거래,경기 평택시,-
15445,경기도 평택시 독곡동,474,474,0,아주2,59.97,202607,4,"15,500",-,7,개인,개인,1995,지산천로 40,-,중개거래,경기 평택시,-
15446,경기도 평택시 독곡동,468,468,0,삼익,66.75,202607,4,"14,000",-,8,개인,개인,1994,경기대로 1578,-,중개거래,경기 평택시,-
15447,경상남도 창원시 성산구 남양동,24,24,0,피오르빌,49.51,202607,4,"13,700",204,3,개인,개인,1995,대정로 84,-,중개거래,경남 창원시 성산구,26.07.08
15448,경기도 평택시 지산동,1094,1094,0,건영(지산),76.36,202607,4,"20,500",-,7,개인,개인,1993,지산2로 50,-,중개거래,경기 평택시,-
15449,경기도 평택시 이충동,693,693,0,휴먼시아추담마을,84.91,202607,4,"26,500",-,7,개인,개인,2007,이충로 16,-,중개거래,경기 평택시,-
15450,경상남도 창원시 성산구 용호동,63,63,0,롯데1단지,79.95,202607,4,"88,000",-,5,개인,개인,1986,용지로 229,-,중개거래,경남 창원시 성산구,-
15451,경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,84.9448,202607,4,"25,000",-,1,개인,개인,2013,추담로 58-78,-,중개거래,경기 평택시,-
15452,경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,67.9987,202607,4,"25,000",-,11,개인,개인,2013,추담로 58-78,-,중개거래,경기 평택시,-
15453,경기도 평택시 칠원동,499,499,0,동광,59.854,202607,4,"17,500",110,12,개인,개인,2003,원칠원길 56,-,중개거래,경기 평택시,26.07.13
15454,경상남도 창원시 성산구 대원동,116,116,0,힐스테이트마크로엔,59.6862,202607,4,"65,000",-,4,개인,개인,2026,창원천로 60,-,중개거래,경남 창원시 성산구,-
15455,경기도 광명시 일직동,519,519,0,광명역푸르지오,103.9023,202607,4,"139,500",-,15,개인,개인,2017,양달로 7,-,중개거래,경기 광명시,-
15456,경상남도 창원시 마산합포구 교방동,525,525,0,창원롯데캐슬프리미어,84.9302,202607,4,"47,500",-,18,개인,개인,2020,노산서18길 80,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",-
15457,경상남도 창원시 마산합포구 월영동,738,738,0,마린애시앙부영,124.5005,202607,4,"61,700",-,29,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-
15458,경상남도 창원시 마산합포구 월영동,738,738,0,마린애시앙부영,84.9463,202607,4,"41,750",-,26,개인,개인,2019,가포순환로 33,-,중개거래,경남 창원시 마산합포구,-
15459,경기도 광명시 광명동,200-6,200,6,광명한진타운,59.93,202607,4,"85,000",-,21,개인,기타,1997,광명로 877,-,중개거래,경기 광명시,-
15460,경기도 광명시 광명동,788-1,788,1,광명푸르지오센트베르,84.4559,202607,4,"119,000",-,2,개인,개인,2022,새터로 27,-,중개거래,경기 광명시,-
15461,경기도 광명시 광명동,787-4,787,4,광명아크포레자이위브,59.9969,202607,4,"107,000",-,7,개인,개인,2021,새터로 44-8,-,중개거래,경기 광명시,-
15462,경기도 광명시 광명동,787-4,787,4,광명아크포레자이위브,59.9915,202607,4,"105,000",-,16,개인,개인,2021,새터로 44-8,-,중개거래,경기 광명시,-
15463,경상남도 창원시 마산합포구 추산동,Jan-49,49,1,신추산,40.18,202607,4,"4,000",103,7,개인,개인,1996,문신길 169,-,중개거래,경남 창원시 마산합포구,26.07.06
15464,경상남도 창원시 마산합포구 현동,700,700,0,중흥S클래스프라디움3차,84.9854,202607,4,"29,500",-,23,개인,개인,2017,현동1길 8,-,중개거래,경남 창원시 마산합포구,-
15465,경상남도 창원시 마산회원구 석전동,300,300,0,창원메트로시티석전,59.6825,202607,4,"39,500",-,3,개인,개인,2019,석전남8길 40,-,중개거래,경남 창원시 마산회원구,-
15466,경상남도 창원시 마산회원구 석전동,260-14,260,14,이미지피렌체,84.9381,202607,4,"22,900",-,11,개인,개인,2004,양덕옛1길 37,-,중개거래,경남 창원시 마산회원구,-
15467,경기도 부천시 오정구 원종동,207,207,0,삼신12,42.34,202607,4,"17,300",-,3,개인,개인,1989,원종로9번길 25,-,중개거래,경기 부천시 오정구,-
15468,경기도 부천시 오정구 원종동,476,476,0,더원루미에르,49.91,202607,4,"37,000",-,7,개인,개인,2022,성오로 74,-,중개거래,경기 부천시 오정구,-
15469,경상남도 창원시 마산회원구 양덕동,910,910,0,한일3,84.9326,202607,4,"23,500",-,3,개인,개인,2003,삼호로 151,-,중개거래,경남 창원시 마산회원구,-
15470,경기도 부천시 오정구 여월동,316,316,0,여월휴먼시아(5단지),135.59,202607,4,"87,500",-,1,개인,개인,2010,여월로 27,-,중개거래,"경기 부천시 오정구, 서울 양천구",-
15471,경기도 부천시 소사구 옥길동,780-1,780,1,옥길호반베르디움,72.998,202607,4,"69,700",-,15,개인,개인,2017,범안로 220,-,중개거래,경기 부천시 소사구,-
15472,경기도 부천시 소사구 옥길동,771-1,771,1,옥길센트리뷰,59.97,202607,4,"56,300",-,4,개인,개인,2017,옥길로 55,-,중개거래,경기 부천시 소사구,-
15473,경상남도 창원시 마산회원구 합성동,358,358,0,롯데캐슬더퍼스트,84.9874,202607,4,"44,900",-,3,개인,개인,2018,합성북16길 197,-,중개거래,경남 창원시 마산회원구,-
15474,경상남도 창원시 마산회원구 합성동,358,358,0,롯데캐슬더퍼스트,84.9948,202607,4,"43,000",-,1,개인,개인,2018,합성북16길 197,-,중개거래,경남 창원시 마산회원구,-
15475,경기도 부천시 소사구 옥길동,771-1,771,1,옥길센트리뷰,59.97,202607,4,"57,000",-,16,개인,개인,2017,옥길로 55,-,중개거래,경기 부천시 소사구,-
15476,경기도 부천시 소사구 옥길동,739-1,739,1,제일풍경채제이드카운티2단지,84.9,202607,4,"71,500",-,10,개인,개인,2017,양지로 234-9,-,중개거래,경기 부천시 소사구,-
15477,경기도 부천시 소사구 옥길동,747-1,747,1,옥길데시앙,59.95,202607,4,"55,000",-,13,개인,개인,2016,양지로 234-26,-,중개거래,경기 부천시 소사구,-
15478,경상남도 창원시 마산회원구 내서읍 호계리,80,80,0,코오롱하늘채2차,84.99,202607,4,"25,500",-,10,개인,개인,2005,호원로 359,-,중개거래,경남 창원시 마산회원구,-
15479,경기도 부천시 소사구 송내동,340,340,0,우성,84.91,202607,4,"58,900",-,9,개인,개인,1990,경인로29번길 32,-,중개거래,경기 부천시 소사구,-
15480,경상남도 창원시 마산회원구 내서읍 삼계리,42,42,0,한우리2,59.865,202607,4,"11,000",-,3,개인,개인,2001,삼계1길 18,-,중개거래,경남 창원시 마산회원구,-
15481,경상남도 창원시 마산회원구 내서읍 삼계리,290,290,0,대동이미지1단지,84.9977,202607,4,"19,200",-,17,개인,개인,2003,광려로 28,-,중개거래,경남 창원시 마산회원구,-
15482,경기도 부천시 소사구 괴안동,86,86,0,풍남,48.87,202607,4,"15,500",-,4,개인,개인,1987,범안로58번길 24,-,중개거래,경기 부천시 소사구,-
15483,경기도 부천시 소사구 괴안동,204-5,204,5,삼익세라믹,70.41,202607,4,"32,800",-,2,개인,개인,1989,소안로 20,-,중개거래,경기 부천시 소사구,-
15484,경기도 부천시 소사구 괴안동,107-11,107,11,대현8차,50.43,202607,4,"15,500",-,3,개인,개인,1987,부광로22번길 48,-,중개거래,경기 부천시 소사구,-
15485,경기도 부천시 소사구 괴안동,123-4,123,4,청수이지빌(201동),84.6011,202607,4,"45,500",-,9,개인,개인,2007,경인로526번길 62,-,중개거래,경기 부천시 소사구,-
15486,경상남도 창원시 진해구 석동,493,493,0,상지약수,84.71,202607,4,"18,000",-,11,개인,개인,1991,병암북로4번길 37,-,중개거래,경남 창원시 진해구,-
15487,경기도 부천시 소사구 심곡본동,783,783,0,보강센트럴빌(101동),66.1766,202607,4,"30,000",-,13,개인,개인,2002,경인로 286,-,중개거래,경기 부천시 소사구,-
15488,경상남도 창원시 진해구 자은동,525-3,525,3,자은동더샵,74.1572,202607,4,"20,500",-,7,개인,개인,2005,진해대로975번길 26,20260707,중개거래,경남 창원시 진해구,-
15489,경상남도 창원시 진해구 자은동,125,125,0,자은중흥에스-클래스,84.8605,202607,4,"48,500",-,21,개인,개인,2017,냉천로 262,-,중개거래,경남 창원시 진해구,-
15490,경상남도 창원시 진해구 자은동,388-18,388,18,케이제이,95.42,202607,4,"12,000",-,2,개인,개인,2002,진해대로901번길 29,-,중개거래,경남 창원시 진해구,-
15491,경기도 부천시 소사구 소사본동,135,135,0,소사에스케이뷰,84.9841,202607,4,"59,500",-,14,개인,개인,2004,소삼로 62,-,중개거래,경기 부천시 소사구,-
15492,경상남도 창원시 진해구 풍호동,305-8,305,8,창원마린푸르지오1단지,84.9626,202607,4,"42,500",-,20,개인,개인,2015,천자로 386,-,중개거래,경남 창원시 진해구,-
15493,경상남도 창원시 진해구 풍호동,305-8,305,8,창원마린푸르지오1단지,72.9898,202607,4,"35,300",107,26,개인,개인,2015,천자로 386,-,중개거래,경남 창원시 진해구,26.07.10
15494,경기도 부천시 원미구 상동,525-1,525,1,라일락마을(경남아너스빌),84.8,202607,4,"81,500",-,21,개인,개인,2002,도약로 16,-,중개거래,경기 부천시 원미구,-
15495,경기도 부천시 원미구 상동,528-3,528,3,라일락마을(서해),127.738,202607,4,"95,300",-,2,개인,개인,2002,상동로117번길 22,-,중개거래,경기 부천시 원미구,-
15496,경기도 부천시 원미구 상동,500-2,500,2,다정한마을(금강),84.986,202607,4,"74,000",-,10,개인,개인,2003,상동로 186,-,중개거래,경기 부천시 원미구,-
15497,경기도 부천시 원미구 상동,394-1,394,1,한아름마을(동원),59.4,202607,4,"40,800",-,6,개인,개인,1995,장말로 107-1,-,중개거래,경기 부천시 원미구,-
15498,경기도 부천시 원미구 상동,393,393,0,"한아름마을(삼환,동아,동성)",84.87,202607,4,"56,700",-,12,개인,개인,1994,부흥로 100,-,중개거래,경기 부천시 원미구,-
15499,경기도 부천시 원미구 상동,571-6,571,6,백송마을(풍림아이원),59.997,202607,4,"64,400",-,13,개인,개인,2002,부흥로 49,-,중개거래,경기 부천시 원미구,-
15500,경상남도 창원시 진해구 청안동,473,473,0,부영3차,49.842,202607,4,"8,100",306,3,개인,개인,2003,안청북로 15,-,중개거래,경남 창원시 진해구,26.07.14
15501,경기도 부천시 원미구 상동,397,397,0,반달마을(선경),59.92,202607,4,"39,200",-,9,개인,개인,1993,상일로 71,-,중개거래,경기 부천시 원미구,-
